date_new,Id_check,ID_client,Count_products,Sum_payment
2016-06-01,2562513,16052,1,2.53
2016-06-01,2563762,16052,1,4.24
2016-06-01,2562732,16052,1,4.24
2016-06-01,2562076,16052,1,4.24
2016-06-01,2562492,16052,1,3.96
2016-06-01,2562354,16052,1,3.52
2016-06-01,2563762,16052,1,7.99
2016-06-01,2563377,16052,0.678,8.13
2016-06-01,2564656,16052,0.658,7.89
2016-06-01,2564456,16052,1,1.98
2016-06-01,2564398,16052,1,3.96
2016-06-01,2564398,16052,1,2.97
2016-06-01,2564573,16052,1,4.46
2016-06-01,2564666,16052,0.324,6.48
2016-06-01,2564398,16052,1,5.39
2016-06-01,2564398,16052,1,1.39
2016-06-01,2564456,16052,1,1.19
2016-06-01,2564554,16052,1.89,17.77
2016-06-01,2564656,16052,0.214,8.08
2016-06-01,2564640,16052,1,2.03
2016-06-01,2564666,16052,1,2.03
2016-06-01,2564640,16052,1,2.1
2016-06-01,2564496,16052,1,2.47
2016-06-01,2564521,16052,1,2.47
2016-06-01,2564656,16052,1,4.07
2016-06-01,2564398,16052,1,3.57
2016-06-01,2564573,16052,0.184,2.51
2016-06-01,2564751,16052,1,8.39
2016-06-01,2564595,16052,1,8.39
2016-06-01,2564595,16052,1,11.33
2016-06-01,2564666,16052,1,4.51
2016-06-01,2564751,16052,1,1.18
2016-06-01,2564496,16052,2.102,35.08
2016-06-01,2564358,16052,2.086,34.82
2016-06-01,2564640,16052,0.186,5.36
2016-06-01,2564554,16052,1,6.59
2016-06-01,2564640,16052,1,6.6
2016-06-01,2564398,16052,1,1.29
2016-06-01,2564656,16052,1,1.29
2016-06-01,2564573,16052,1,7.54
2016-06-01,2564573,16052,1,4.21
2016-06-01,2564656,16052,0.302,7.85
2016-06-01,2564496,16052,1,3.59
2016-06-01,2564666,16052,1,5.16
2016-06-01,2564751,16052,0.952,22.66
2016-06-01,2564398,16052,1,1.09
2016-06-01,2564595,16052,2,5.8
2016-06-01,2564554,16052,1,8.78
2016-06-01,2564666,16052,3,22.68
2016-06-01,2564595,16052,0.12,3.46
2016-06-01,2564456,16052,1,4.35
2016-06-01,2564496,16052,0.112,3.23
2016-06-01,2564398,16052,1,9.59
2016-06-01,2564595,16052,1,4.48
2016-06-01,2564496,16052,1,1.28
2016-06-01,2564456,16052,1,0.92
2016-06-01,2564398,16052,1,1.39
2016-06-01,2564496,16052,2,4.96
2016-06-01,2564554,16052,1,7.39
2016-06-01,2564456,16052,0.348,13.57
2016-06-01,2564751,16052,1,1.73
2016-06-01,2564496,16052,1,8.33
2016-06-01,2564398,16052,1,5.64
2016-06-01,2564656,16052,1,4.5
2016-06-01,2564573,16052,2,6.64
2016-06-01,2564398,16052,1,22.15
2016-06-01,2564666,16052,1,5.36
2016-06-01,2564751,16052,1,4.6
2016-06-01,2564666,16052,2,9.92
2016-06-01,2564573,16052,4,7.72
2016-06-01,2564456,16052,2,6.84
2016-06-01,2564456,16052,1,1.73
2016-06-01,2564554,16052,1,35.8
2016-06-01,2564573,16052,1,3.38
2016-06-01,2564456,16052,1,1.92
2016-06-01,2564595,16052,1,12.31
2016-06-01,2564595,16052,1,6.99
2016-06-01,2564656,16052,1,7.69
2016-06-01,2564496,16052,1,7.69
2016-06-01,2564456,16052,1,2.47
2016-06-01,2564595,16052,1,5.49
2016-06-01,2564573,16052,1,6.62
2016-06-01,2564398,16052,10,1.6
2016-06-01,2564456,16052,10,1.6
2016-06-01,2564398,16052,1,1.89
2016-06-01,2564595,16052,2,3.78
2016-06-01,2564595,16052,0.878,13.16
2016-06-01,2564358,16052,0.7,9.65
2016-06-01,2564595,16052,0.138,2.76
2016-06-01,2564554,16052,0.8,15.99
2016-06-01,2564640,16052,0.47,17.37
2016-06-01,2564358,16052,2,39.9
2016-06-01,2564573,16052,0.408,15.08
2016-06-01,2564456,16052,1,6.99
2016-06-01,2564573,16052,1,6.99
2016-06-01,2564521,16052,0.186,9.42
2016-06-01,2564456,16052,1,2.82
2016-06-01,2564656,16052,2,5.64
2016-06-01,2564656,16052,1,6.45
2016-06-01,2564521,16052,0.584,12.84
2016-06-01,2564456,16052,1,9.45
2016-06-01,2564496,16052,1.088,9.13
2016-06-01,2564521,16052,1.134,25.29
2016-06-01,2564521,16052,0.566,3.15
2016-06-01,2564656,16052,1,1.66
2016-06-01,2564521,16052,0.31,4.24
2016-06-01,2564398,16052,0.622,3.07
2016-06-01,2564640,16052,0.3,12.9
2016-06-01,2564656,16052,0.356,10.14
2016-06-01,2564521,16052,0.964,4.34
2016-06-01,2564554,16052,0.886,13.54
2016-06-01,2564595,16052,1,2.39
2016-06-01,2564595,16052,0.298,3.81
2016-06-01,2564595,16052,0.312,5.12
2016-06-01,2564640,16052,0.294,3.76
2016-06-01,2564656,16052,0.506,9.34
2016-06-01,2564751,16052,0.912,21.88
2016-06-01,2564456,16052,0.458,4.58
2015-08-01,1789982,166395,4,17.96
2015-08-01,1789982,166395,1,4.02
2015-08-01,1789982,166395,1,3.75
2015-08-01,1789982,166395,1,4.19
2015-08-01,1789982,166395,1,32.75
2015-08-01,1789982,166395,2,3.72
2015-08-01,1789982,166395,1,3.83
2015-08-01,1789982,166395,2,6.06
2015-08-01,1789982,166395,2,6.06
2015-08-01,1789982,166395,1,4.7
2015-08-01,1789982,166395,1,22.92
2015-10-01,1941708,166395,1,32.4
2015-10-01,1941708,166395,1,3.45
2015-10-01,1941708,166395,1,4.46
2015-10-01,1941708,166395,5,24.75
2015-10-01,1941708,166395,3,12.51
2015-10-01,1941708,166395,1,20.29
2015-10-01,1941708,166395,1,10.2
2015-12-01,2057843,166395,4,74.12
2015-12-01,2057843,166395,1,22.68
2015-12-01,2061955,166395,1.308,12.36
2015-12-01,2061955,166395,1,2.62
2015-12-01,2061955,166395,1,7.73
2015-12-01,2061955,166395,1,7.73
2015-12-01,2061955,166395,1,7.73
2015-12-01,2061955,166395,1,3.65
2015-12-01,2061955,166395,2,47.18
2015-12-01,2061955,166395,1,35.22
2015-12-01,2061955,166395,0.858,3.66
2015-12-01,2061955,166395,1,3.94
2015-12-01,2061955,166395,3,6.21
2015-12-01,2061955,166395,1,2.33
2015-12-01,2073291,166395,1.06,8.4
2015-12-01,2073291,166395,2,4.14
2015-12-01,2073291,166395,1.57,11.73
2015-12-01,2073291,166395,0.33,8.9
2015-12-01,2073291,166395,0.994,3.5
2015-12-01,2073291,166395,0.602,3.71
2015-12-01,2073291,166395,0.632,2.42
2015-12-01,2073291,166395,1,14.98
2015-12-01,2073291,166395,0.828,5.79
2015-12-01,2073291,166395,1,56.37
2015-12-01,2073291,166395,1,24.19
2015-12-01,2079949,166395,1,9.23
2015-12-01,2079949,166395,1,12.31
2015-12-01,2079949,166395,1,27.82
2015-12-01,2079949,166395,1,14.61
2015-12-01,2079949,166395,0.208,5.15
2015-12-01,2079949,166395,1,3.79
2015-12-01,2079949,166395,0.304,12.83
2015-12-01,2079949,166395,1,4.75
2015-12-01,2079949,166395,1,3.83
2015-12-01,2079949,166395,1,12.95
2015-12-01,2079949,166395,1,10.84
2015-12-01,2079949,166395,1,19.43
2015-12-01,2079949,166395,1,18.04
2015-12-01,2079949,166395,2,16.08
2015-12-01,2079949,166395,1,2.9
2015-12-01,2079949,166395,1,1.16
2015-12-01,2079949,166395,2,4.8
2015-12-01,2079949,166395,1.412,11.59
2015-12-01,2079949,166395,1,1.74
2015-12-01,2079949,166395,1,8.92
2015-12-01,2079949,166395,0.316,5.28
2015-12-01,2104533,166395,1,4.79
2015-12-01,2104533,166395,1,4
2015-12-01,2104533,166395,1,2.4
2015-12-01,2104533,166395,1,2.07
2015-12-01,2104533,166395,1,7.12
2015-12-01,2104533,166395,1,1.53
2015-12-01,2104533,166395,2,9.5
2015-12-01,2104533,166395,0.35,6.65
2015-12-01,2104533,166395,1,2.33
2015-12-01,2104533,166395,10,5.8
2015-12-01,2104533,166395,1,3.84
2015-12-01,2105977,166395,1,4.31
2015-12-01,2105977,166395,1,23.59
2015-12-01,2105977,166395,1,35.22
2015-12-01,2105977,166395,1,9.94
2015-12-01,2105977,166395,1,3.79
2015-12-01,2105977,166395,0.548,1.57
2015-12-01,2105977,166395,0.596,4.91
2015-12-01,2105977,166395,0.306,4.52
2015-12-01,2105977,166395,1,4.21
2016-01-01,2148934,166395,1,102.67
2016-01-01,2148933,166395,1,1.93
2016-01-01,2148933,166395,0.182,2.23
2016-01-01,2148933,166395,1,4.69
2016-01-01,2148933,166395,1,6.14
2016-01-01,2148933,166395,1,8.13
2016-01-01,2148933,166395,1,6.71
2016-01-01,2148494,166395,1,2.07
2016-01-01,2148494,166395,1,2.05
2016-01-01,2148933,166395,1,2.4
2016-01-01,2148494,166395,1,1.91
2016-01-01,2148933,166395,1.308,11
2016-01-01,2148494,166395,1,4.75
2016-01-01,2148494,166395,0.79,3.03
2016-01-01,2148494,166395,1,4.75
2016-01-01,2148933,166395,20,2.8
2016-01-01,2148933,166395,0.804,12.17
2016-01-01,2148494,166395,1,0.85
2016-01-01,2148933,166395,1,4.75
2016-01-01,2148933,166395,0.524,5.25
2016-01-01,2148494,166395,1.7,4.05
2016-01-01,2148933,166395,2,10.34
2016-01-01,2148933,166395,1,6.76
2016-01-01,2148494,166395,1,3.93
2016-01-01,2148933,166395,0.986,18.93
2016-01-01,2148933,166395,1,5.98
2016-01-01,2148494,166395,1,0.82
2016-01-01,2148933,166395,1,3.59
2016-01-01,2148494,166395,1,9.29
2016-01-01,2148933,166395,1,0.71
2016-01-01,2148494,166395,1,1.58
2016-01-01,2148494,166395,1,2.33
2016-01-01,2148494,166395,1,1.76
2016-01-01,2148494,166395,1,2.64
2016-01-01,2148494,166395,1,2.2
2016-01-01,2148933,166395,1,1.95
2016-01-01,2148494,166395,1,0.6
2016-01-01,2148494,166395,1,6.99
2016-01-01,2148933,166395,1,16.43
2016-01-01,2148494,166395,1,3.21
2016-01-01,2148933,166395,1,14.4
2016-01-01,2148933,166395,1,3.1
2016-01-01,2148933,166395,1,3.1
2016-01-01,2148933,166395,1,1.33
2016-01-01,2148494,166395,0.786,1.51
2016-01-01,2148933,166395,1,6.57
2016-01-01,2148933,166395,1,6.57
2016-01-01,2190245,166395,1,5.76
2016-01-01,2190245,166395,2,41.48
2016-01-01,2190245,166395,1,22.68
2016-01-01,2190245,166395,0.386,4.36
2016-01-01,2190245,166395,1,0.86
2016-01-01,2190245,166395,1,3.09
2016-01-01,2190245,166395,1,3.36
2016-01-01,2190245,166395,1,6.24
2016-01-01,2190245,166395,3,77.37
2016-01-01,2190245,166395,1,4.18
2016-01-01,2190245,166395,1,3.98
2016-01-01,2190245,166395,0.204,4.7
2016-01-01,2190245,166395,1,4.02
2016-01-01,2190245,166395,1,3.49
2016-01-01,2190245,166395,1,4.63
2016-01-01,2190245,166395,1,2.5
2016-01-01,2190245,166395,1,44.88
2016-01-01,2190245,166395,1,5.32
2016-01-01,2190245,166395,2,4.8
2016-01-01,2190245,166395,1,2.07
2016-01-01,2190245,166395,1,2.42
2016-01-01,2190245,166395,0.156,4.82
2016-01-01,2190245,166395,0.136,7.05
2016-01-01,2190245,166395,1,3.79
2016-01-01,2190245,166395,1,8.85
2016-01-01,2190245,166395,1,1.91
2016-02-01,2227062,166395,1,4.56
2016-02-01,2227062,166395,0.18,3.15
2016-02-01,2227062,166395,1,1.33
2016-02-01,2227062,166395,0.372,6.43
2016-02-01,2227062,166395,1,23.66
2016-02-01,2227062,166395,0.598,5.73
2016-02-01,2227062,166395,0.13,3.73
2016-02-01,2227062,166395,0.16,2.67
2016-02-01,2227062,166395,1,3.63
2016-02-01,2227062,166395,0.186,2.96
2016-02-01,2227062,166395,0.176,2.9
2016-02-01,2227062,166395,1,3.09
2016-02-01,2227062,166395,0.136,2.1
2016-04-01,2400471,166395,1,3.29
2016-04-01,2400471,166395,0.512,8.55
2016-04-01,2400471,166395,1,6.98
2016-04-01,2400471,166395,0.288,17.2
2016-04-01,2400471,166395,2,10.34
2016-04-01,2400471,166395,1,4.41
2016-04-01,2400471,166395,1,23.66
2016-04-01,2400471,166395,1,6.58
2016-04-01,2400471,166395,0.266,4.91
2016-05-01,2427731,166395,3,13.23
2016-05-01,2427731,166395,1,23.66
2016-05-01,2427731,166395,10,1.5
2016-05-01,2427731,166395,1,5.75
2016-05-01,2427731,166395,1,49.02
2016-05-01,2448831,166395,0.156,2.91
2016-05-01,2448831,166395,0.688,7.92
2016-05-01,2448831,166395,1.904,22.37
2016-05-01,2448831,166395,1,1.4
2016-05-01,2448831,166395,1,2.26
2016-05-01,2448831,166395,1,25.77
2016-05-01,2448831,166395,0.236,4.32
2016-05-01,2448831,166395,1,1.43
2016-05-01,2448831,166395,0.202,3.78
2016-05-01,2448831,166395,1,7.02
2016-01-01,2157685,169547,0.328,10.51
2016-01-01,2157685,169547,1,2.07
2016-01-01,2157685,169547,3,36.27
2016-01-01,2157685,169547,1,7.49
2016-01-01,2157685,169547,1,1.29
2016-01-01,2157685,169547,0.258,6.96
2016-01-01,2157685,169547,1,7.42
2016-01-01,2157685,169547,1,3.1
2016-01-01,2157685,169547,1,3.01
2016-01-01,2157685,169547,1.844,3.47
2016-01-01,2157685,169547,1,0.6
2016-02-01,2229020,169547,1,5.53
2016-02-01,2229020,169547,1,5.46
2016-02-01,2229020,169547,1,3.46
2016-02-01,2229020,169547,1,36.65
2016-02-01,2231170,169547,1,6.21
2016-02-01,2231170,169547,1,7.07
2016-02-01,2231170,169547,2,16.38
2016-02-01,2231170,169547,2,8.78
2016-02-01,2231170,169547,0.376,6.5
2016-02-01,2231170,169547,1.99,32.84
2016-02-01,2231170,169547,1,5.94
2016-02-01,2231170,169547,1,5.98
2016-02-01,2231170,169547,1,6.3
2016-02-01,2231170,169547,2,3.74
2016-02-01,2231170,169547,1,5.35
2016-02-01,2231170,169547,1,6.99
2016-02-01,2231170,169547,1,6.5
2016-02-01,2231170,169547,1,4.31
2016-02-01,2234995,169547,1,6.5
2016-02-01,2234995,169547,1,3.14
2016-02-01,2234995,169547,1,6.48
2016-02-01,2234995,169547,2,12.58
2016-02-01,2234995,169547,1,31
2016-02-01,2234995,169547,1,30.29
2016-02-01,2234995,169547,0.418,13.73
2016-02-01,2234995,169547,1,3.36
2016-02-01,2240957,169547,1,3.79
2016-02-01,2240957,169547,2.136,24.61
2016-02-01,2240957,169547,1,2.07
2016-02-01,2240957,169547,1,6.04
2016-02-01,2240957,169547,0.22,7.1
2016-02-01,2240957,169547,10,1.5
2016-02-01,2240957,169547,0.618,8.52
2016-02-01,2240957,169547,3,5.61
2016-02-01,2240957,169547,1,6.3
2016-02-01,2240957,169547,1,6.5
2016-02-01,2240957,169547,1,9.65
2016-02-01,2240957,169547,2,10.98
2016-02-01,2264418,169547,1,3.92
2016-02-01,2264418,169547,3,5.37
2016-02-01,2264418,169547,1,6.75
2016-02-01,2264418,169547,1,9.68
2016-02-01,2264418,169547,1,4.99
2016-02-01,2264418,169547,2,12
2016-02-01,2264418,169547,1,1.02
2016-02-01,2264418,169547,1,6.65
2016-02-01,2264418,169547,1,33.41
2016-02-01,2264418,169547,0.492,13.56
2016-02-01,2264418,169547,0.422,10.76
2016-02-01,2264418,169547,1,1.02
2016-02-01,2264418,169547,0.67,20.89
2016-02-01,2264418,169547,1,6.23
2016-02-01,2264418,169547,0.432,11.61
2016-02-01,2264418,169547,0.142,4.26
2016-02-01,2264418,169547,0.478,7.4
2016-02-01,2264418,169547,0.188,4.49
2016-02-01,2264418,169547,2,2.04
2016-02-01,2264418,169547,10,1.5
2016-02-01,2264418,169547,1,5.75
2016-02-01,2264418,169547,2,2.04
2016-02-01,2264418,169547,0.914,10.68
2016-02-01,2264418,169547,1,8.76
2016-02-01,2264418,169547,1,10.93
2016-02-01,2264418,169547,1,3.5
2016-02-01,2264418,169547,1,5.94
2016-02-01,2264418,169547,1,1.91
2016-02-01,2264418,169547,1,6.58
2016-02-01,2264418,169547,0.296,4.5
2016-02-01,2264418,169547,3,1.71
2016-02-01,2264418,169547,1,3.83
2016-02-01,2264418,169547,2,5.26
2016-02-01,2264418,169547,1,1.24
2016-03-01,2342947,169547,0.056,1.63
2016-03-01,2342947,169547,1,3.35
2016-03-01,2342947,169547,1,6.65
2016-03-01,2342947,169547,1,2.36
2016-03-01,2342947,169547,1,0.94
2016-03-01,2342947,169547,1,5.09
2016-03-01,2342947,169547,1.45,18.69
2016-03-01,2342947,169547,1,12.21
2016-03-01,2342947,169547,0.224,2.96
2016-03-01,2342947,169547,0.278,5.09
2016-03-01,2342947,169547,1,9.54
2016-03-01,2342947,169547,1,2.28
2016-03-01,2342947,169547,1,5.79
2016-03-01,2342947,169547,0.594,3.14
2016-04-01,2396103,169547,1,7.32
2016-04-01,2396103,169547,1,9.48
2016-04-01,2396103,169547,1,11.41
2016-04-01,2396103,169547,0.862,13.96
2016-04-01,2396103,169547,0.298,3.52
2016-04-01,2396103,169547,1.348,7.68
2016-04-01,2396103,169547,0.312,3.31
2016-04-01,2396103,169547,1,11.42
2016-04-01,2396103,169547,10,1.5
2016-04-01,2396103,169547,1.872,11.21
2016-04-01,2396103,169547,1,12.64
2016-04-01,2396103,169547,1,8.77
2016-04-01,2396103,169547,1.926,18.3
2016-04-01,2396103,169547,1.236,16.3
2016-04-01,2396103,169547,1,3.92
2016-04-01,2396103,169547,1,2.48
2016-04-01,2396103,169547,2,2.58
2016-04-01,2396103,169547,0.456,5.25
2016-04-01,2396103,169547,1,13.41
2016-04-01,2396103,169547,1,5.15
2016-04-01,2396103,169547,1,8.53
2015-08-01,1819236,169553,1,3.75
2015-08-01,1819236,169553,1,2.35
2015-08-01,1819236,169553,5,32.45
2015-08-01,1819236,169553,3,11.58
2015-09-01,1868479,176701,1,29.3
2015-09-01,1868479,176701,1,5.72
2015-09-01,1868479,176701,1,2.74
2015-09-01,1868479,176701,0.422,11.39
2015-09-01,1868479,176701,0.316,8.21
2015-09-01,1868479,176701,2,12.8
2015-09-01,1880713,176701,1,31.73
2015-09-01,1880713,176701,0.46,14.49
2015-09-01,1880713,176701,1,12.76
2015-09-01,1880713,176701,0.182,8.73
2015-09-01,1880713,176701,3,13.77
2015-09-01,1880713,176701,1,3.15
2015-09-01,1880713,176701,6,15.12
2015-09-01,1899325,176701,10,26.7
2015-09-01,1899325,176701,0.268,10.92
2015-09-01,1899325,176701,5,32
2015-11-01,1997405,176701,2,67.5
2015-11-01,1997405,176701,2,14.96
2015-11-01,2020360,176701,12,30.24
2015-11-01,2020360,176701,1,15.49
2015-11-01,2020360,176701,6,38.16
2016-02-01,2238173,176701,1,9.31
2016-02-01,2238173,176701,2,7.5
2016-02-01,2238173,176701,1,55.38
2016-02-01,2238173,176701,1,5.27
2016-02-01,2238173,176701,1,8.04
2016-04-01,2375172,176701,5,8.35
2016-04-01,2375172,176701,2,18.48
2016-04-01,2375172,176701,1,3.03
2016-04-01,2375172,176701,1,35
2016-04-01,2375172,176701,1.132,20.55
2016-05-01,2428218,176701,1,9.24
2016-05-01,2428218,176701,0.352,22.06
2016-05-01,2428218,176701,1,32.5
2016-05-01,2435332,176701,1,3.91
2016-05-01,2435332,176701,1,45.44
2016-05-01,2435332,176701,1,63.32
2016-05-01,2435332,176701,1,19.95
2016-05-01,2435332,176701,1,19.95
2016-05-01,2435332,176701,2,8.84
2015-09-01,1873229,176907,1,4.49
2015-09-01,1873229,176907,1,18.68
2015-09-01,1873229,176907,1,20.25
2015-09-01,1873229,176907,1,2.8
2015-09-01,1873229,176907,1,6.17
2015-09-01,1873229,176907,1,11.56
2015-11-01,2003704,176907,1,5.35
2015-11-01,2003704,176907,2,3.22
2015-11-01,2003704,176907,1,2.84
2015-11-01,2003704,176907,0.976,8.46
2015-11-01,2003704,176907,1,5.6
2015-11-01,2003704,176907,1,3.03
2015-11-01,2003704,176907,1,25.2
2015-11-01,2003704,176907,1,4.99
2015-11-01,2003704,176907,1,4.99
2015-11-01,2003704,176907,1,6.93
2015-11-01,2003704,176907,0.378,6.64
2015-11-01,2003704,176907,1,8.94
2016-02-01,2247341,176907,1,31.64
2016-02-01,2247341,176907,1,23.26
2016-02-01,2255057,176907,1,17.1
2016-02-01,2255057,176907,1,17.1
2016-02-01,2255057,176907,1,5.83
2016-02-01,2255057,176907,1,7.97
2016-02-01,2255057,176907,1,6.96
2016-02-01,2255057,176907,2,3.74
2016-02-01,2255057,176907,1,6.99
2016-02-01,2255057,176907,1,4.99
2016-02-01,2255057,176907,0.494,28.23
2016-02-01,2255057,176907,1,23.96
2016-02-01,2255057,176907,1,12.16
2016-02-01,2255057,176907,1.02,13.54
2016-02-01,2255057,176907,2,20.36
2016-02-01,2255057,176907,1,11.54
2016-02-01,2255057,176907,1,12
2016-02-01,2255057,176907,0.926,13.87
2016-02-01,2255057,176907,1,2.56
2016-02-01,2255057,176907,1,9.45
2016-02-01,2255057,176907,1,3.85
2016-02-01,2255057,176907,1,6.22
2016-02-01,2255057,176907,1,5.84
2016-02-01,2255057,176907,1,1.49
2016-05-01,2468113,176907,1,48.07
2016-05-01,2468113,176907,1,33.15
2016-04-01,2388584,176908,1,5.2
2016-04-01,2388584,176908,1,2.57
2016-04-01,2388584,176908,0.5,5.6
2016-04-01,2388584,176908,1,10.67
2016-04-01,2388584,176908,1,5.17
2016-04-01,2388584,176908,0.632,37.23
2016-04-01,2388584,176908,4,4.16
2016-02-01,2269580,176914,0.32,19.87
2016-02-01,2269580,176914,1,16.45
2016-02-01,2269580,176914,1,10.29
2016-02-01,2269580,176914,1,4.04
2016-02-01,2269580,176914,1,10.55
2016-02-01,2269580,176914,1,10.82
2016-02-01,2270710,177025,2,204.28
2016-02-01,2270710,177025,1,34.35
2016-02-01,2270710,177025,1,22.95
2016-02-01,2270710,177025,1,33.32
2016-02-01,2270710,177025,1,35
2016-03-01,2275567,177025,1,12.71
2016-03-01,2275567,177025,1,4.82
2016-03-01,2275567,177025,4,8.04
2016-03-01,2275567,177025,1,2.48
2016-03-01,2275567,177025,0.258,5.14
2016-03-01,2275567,177025,0.506,16.02
2016-03-01,2275567,177025,1,3.85
2016-03-01,2275567,177025,1,5.71
2016-03-01,2275567,177025,2,7.08
2016-03-01,2275567,177025,1,8.15
2016-03-01,2275567,177025,1,5.41
2016-04-01,2377728,177025,1,0.66
2016-04-01,2377728,177025,1,2.65
2016-04-01,2377728,177025,1.082,6.05
2016-04-01,2377728,177025,0.134,5.42
2016-04-01,2377728,177025,1,5.22
2016-04-01,2377728,177025,1,2.9
2016-04-01,2377728,177025,0.258,3.86
2016-04-01,2377728,177025,0.2,4.18
2016-04-01,2377728,177025,1,9.73
2016-04-01,2377728,177025,0.176,2.1
2016-04-01,2377728,177025,1,6.42
2016-04-01,2377728,177025,0.146,1.79
2016-04-01,2381241,177025,1,7.59
2016-04-01,2381241,177025,0.616,6.09
2016-04-01,2381241,177025,1,2.65
2016-04-01,2381241,177025,3,5.43
2016-04-01,2381241,177025,1,3.23
2016-04-01,2381241,177025,1,34.47
2016-06-01,2521670,177025,1,84.3
2016-06-01,2557942,177025,2,5.5
2016-06-01,2557942,177025,0.28,2.12
2016-06-01,2557942,177025,1,3.83
2016-06-01,2557942,177025,0.486,6.56
2016-06-01,2557942,177025,0.286,4.59
2016-06-01,2557942,177025,2,10.06
2016-06-01,2557942,177025,1,3.28
2016-06-01,2557942,177025,1,2.1
2016-06-01,2557942,177025,1,5.59
2016-06-01,2557942,177025,0.34,11.29
2016-06-01,2557942,177025,1,12.76
2016-06-01,2557942,177025,0.616,9.92
2015-08-01,1835444,177707,1,7.83
2015-08-01,1835444,177707,0.522,2.55
2015-08-01,1835444,177707,10,1.4
2015-08-01,1835444,177707,3,9.96
2015-08-01,1835444,177707,1,75.08
2015-08-01,1835444,177707,1,10.15
2015-08-01,1835444,177707,1,5.49
2015-08-01,1835444,177707,0.266,42.03
2015-08-01,1835444,177707,0.232,5.5
2015-09-01,1882117,177707,2,3.02
2015-09-01,1882117,177707,1,3.43
2015-09-01,1882117,177707,4.214,9.78
2015-09-01,1882117,177707,2,6.46
2015-09-01,1882117,177707,2,58.04
2015-09-01,1882117,177707,0.402,4.12
2015-09-01,1882117,177707,1.394,108.59
2015-09-01,1882117,177707,0.382,3.7
2015-09-01,1882117,177707,0.28,2.39
2015-09-01,1882117,177707,0.448,1.13
2015-09-01,1882117,177707,0.12,1.5
2015-09-01,1909283,177707,0.4,3.41
2015-09-01,1909283,177707,1,8.55
2015-09-01,1909283,177707,1,3.05
2015-09-01,1909283,177707,1,3.23
2015-09-01,1909283,177707,0.626,2.37
2015-09-01,1909283,177707,1,25.65
2015-09-01,1909283,177707,1,7.6
2015-11-01,1997598,177707,1,3.3
2015-11-01,1997598,177707,1,4.71
2015-11-01,1997598,177707,1,5.25
2015-11-01,1997598,177707,1,7.39
2015-11-01,1997598,177707,1,8.83
2015-11-01,1997598,177707,1,10.99
2015-11-01,1997598,177707,1,14.64
2015-11-01,1997598,177707,0.658,1.34
2015-11-01,1997598,177707,0.742,4.7
2015-11-01,1997598,177707,1,5
2015-11-01,1997598,177707,1,7.85
2015-11-01,1997598,177707,1,3.79
2015-11-01,1997598,177707,0.108,1.47
2015-12-01,2094186,177707,0.248,1.97
2015-12-01,2094186,177707,0.276,23.02
2015-12-01,2094186,177707,0.852,3.23
2015-12-01,2094186,177707,0.416,5.33
2015-12-01,2094186,177707,1,6.09
2015-12-01,2094186,177707,1,9.41
2015-12-01,2094186,177707,0.24,9.17
2016-01-01,2140397,177707,1,10.73
2016-01-01,2140397,177707,1,7.54
2016-01-01,2140397,177707,0.432,8.72
2016-01-01,2140397,177707,1,7.78
2016-01-01,2140397,177707,1,6.47
2016-01-01,2140397,177707,1,3.85
2016-01-01,2140397,177707,1,21.49
2016-01-01,2140397,177707,1,2.93
2016-01-01,2140397,177707,1,6.77
2016-01-01,2140397,177707,1,4.17
2016-01-01,2140397,177707,1,4.58
2016-01-01,2140397,177707,0.588,1.15
2016-01-01,2140397,177707,0.59,8.82
2016-01-01,2140397,177707,1,7.85
2016-01-01,2140397,177707,0.502,1.43
2016-01-01,2140397,177707,2,12.74
2016-01-01,2171688,177707,0.372,3.27
2016-01-01,2171688,177707,1,5.07
2016-01-01,2171688,177707,0.512,1.18
2016-01-01,2171688,177707,1,3.85
2016-01-01,2171688,177707,1,10.83
2016-01-01,2171688,177707,1,6.2
2016-01-01,2171688,177707,1,21.98
2016-01-01,2171688,177707,1,6.52
2016-03-01,2284566,177707,1,11.94
2016-03-01,2284566,177707,0.362,3.78
2016-03-01,2284566,177707,1,2.07
2016-03-01,2284566,177707,1,9.98
2016-03-01,2284566,177707,1,4.99
2016-03-01,2284566,177707,1,6.96
2016-03-01,2284566,177707,1,29.88
2016-03-01,2284566,177707,1,3.11
2016-03-01,2284566,177707,1,11.09
2016-03-01,2284566,177707,1,3.61
2016-03-01,2284566,177707,0.48,11.03
2016-04-01,2359914,177707,0.682,2.69
2016-04-01,2359914,177707,2,10.6
2016-04-01,2359914,177707,0.424,1.36
2016-04-01,2359914,177707,1,3.71
2016-04-01,2359914,177707,1,3.73
2016-04-01,2359914,177707,1,3.73
2016-04-01,2359914,177707,1,31
2016-04-01,2359914,177707,1,3.61
2016-04-01,2359914,177707,0.574,3.54
2016-04-01,2411817,177707,1.106,9.2
2016-04-01,2411817,177707,3,11.04
2016-04-01,2411817,177707,1,23.35
2016-04-01,2411817,177707,1,21.38
2016-04-01,2411817,177707,1,3.98
2016-04-01,2411817,177707,1,5.49
2016-04-01,2411817,177707,0.234,9.39
2016-04-01,2411817,177707,1,2.65
2016-04-01,2411817,177707,0.29,9.61
2016-05-01,2481716,177707,1,5.68
2016-05-01,2481716,177707,1,9.17
2016-05-01,2481716,177707,0.406,16.28
